file,winner,F1,F2,F3,edit
KLH063a_1758,4,4,4,4,0
KLH063a_1759,10,10,10,10,0
KLH063a_1760,11,11,11,11,0
KLH063a_1761,20,20,20,20,0
KLH063a_1762,5,5,5,5,0
KLH063a_1763,19,19,19,19,0
KLH063a_1764,13,13,13,13,0
KLH063a_1765,10,10,10,10,0
KLH063a_1766,8,8,8,8,0
KLH063a_1767,10,10,10,10,0
KLH063a_1768,12,12,12,12,0
KLH063a_1769,20,20,20,20,0
KLH063a_1770,18,18,18,18,0
KLH063a_1771,10,10,10,10,0
KLH063a_1772,11,11,11,11,0
KLH063a_1773,15,15,15,15,0
KLH063a_1774,14,14,14,14,0
KLH063a_1775,4,4,4,4,0
KLH063a_1776,13,13,13,13,0
KLH063a_1777,18,18,18,18,0
KLH063a_1778,14,14,14,14,0
KLH063a_1779,9,9,9,9,0
KLH063a_1780,4,4,4,4,0
KLH063a_1781,18,18,18,18,0
KLH063a_1782,16,16,16,16,0
KLH063a_1783,13,13,13,13,0
KLH063a_1784,8,8,8,8,0
KLH063a_1785,6,6,6,6,0
KLH063a_1786,15,15,15,15,0
KLH063a_1787,18,18,18,18,0
KLH063a_1788,8,8,8,8,0
KLH063a_1789,14,14,14,14,0
KLH063a_1790,11,11,11,11,0
KLH063a_1791,8,8,8,8,0
KLH063a_1792,13,13,13,13,0
KLH063a_1793,15,15,15,15,0
KLH063a_1794,10,10,10,10,0
KLH063a_1795,11,11,11,11,0
KLH063a_1796,8,8,8,8,0
KLH063a_1797,6,6,6,6,0
KLH063a_1798,10,10,10,10,0
KLH063a_1799,7,7,7,7,0
KLH063a_1800,1,1,1,1,0
KLH063a_1801,1,1,1,1,0
KLH063a_1802,11,11,11,11,0
KLH063a_1803,14,14,14,14,0
KLH063a_1804,12,12,12,12,0
KLH063a_1805,5,5,5,5,0
KLH063a_1806,20,20,20,20,0
KLH063a_1807,7,7,7,7,0
KLH063a_1808,12,12,12,12,0
KLH063a_1809,10,10,10,10,0
KLH063a_1810,12,12,12,12,0
KLH063a_1811,7,7,7,7,0
KLH063a_1812,3,3,3,3,0
KLH063a_1813,12,12,12,12,0
KLH063a_1814,13,13,13,13,0
KLH063a_1815,11,11,11,11,0
KLH063a_1816,17,17,17,17,0
KLH063a_1817,19,19,19,19,0
KLH063a_1818,7,7,7,7,0
KLH063a_1819,18,18,18,18,0
KLH063a_1820,7,7,7,7,0
KLH063a_1821,16,16,16,16,0
KLH063a_1822,6,6,6,6,0
KLH063a_1823,15,15,15,15,0
KLH063a_1824,13,13,13,13,0
KLH063a_1825,11,11,11,11,0
KLH063a_1826,4,4,4,4,0
KLH063a_1827,1,1,1,1,0
KLH063a_1828,14,14,14,14,0
KLH063a_1829,4,4,4,4,0
KLH063a_1830,11,11,11,11,0
KLH063a_1831,15,15,15,15,0
KLH063a_1832,5,5,5,5,0
KLH063a_1833,11,11,11,11,0
KLH063a_1834,20,20,20,20,0
KLH063a_1835,8,8,8,8,0
KLH063a_1836,17,17,17,17,0
KLH063a_1837,12,12,12,12,0
KLH063a_1838,4,4,4,4,0
KLH063a_1839,9,9,9,9,0
KLH063a_1840,12,12,12,12,0
KLH063a_1841,16,16,16,16,0
KLH063a_1842,11,11,11,11,0
KLH063a_1843,11,11,11,11,0
KLH063a_1844,13,13,13,13,0
KLH063a_1845,20,20,20,20,0
KLH063a_1846,20,20,20,20,0
KLH063a_1847,20,20,20,20,0
KLH063a_1848,14,14,14,14,0
KLH063a_1849,10,10,10,10,0
KLH063a_1850,2,2,2,2,0
KLH063a_1851,5,5,5,5,0
KLH063a_1852,12,12,12,12,0
KLH063a_1853,13,13,13,13,0
KLH063a_1854,7,7,7,7,0
KLH063a_1855,9,9,9,9,0
KLH063a_1856,16,16,16,16,0
KLH063a_1857,13,13,13,13,0
KLH063a_1858,3,3,3,3,0
KLH063a_1859,20,20,20,20,0
KLH063a_1860,7,7,7,7,0
KLH063a_1861,11,11,11,11,0
KLH063a_1862,4,4,4,4,0
KLH063a_1863,13,13,13,13,0
KLH063a_1864,2,2,2,2,0
KLH063a_1865,14,14,14,14,0
KLH063a_1866,10,10,10,10,0
KLH063a_1867,10,10,10,10,0
KLH063a_1868,11,11,11,11,0
KLH063a_1869,15,15,15,15,0
KLH063a_1870,7,7,7,7,0
KLH063a_1871,7,7,7,7,0
KLH063a_1872,1,1,1,1,0
KLH063a_1873,1,1,1,1,0
KLH063a_1874,6,6,6,6,0
KLH063a_1875,17,17,17,17,0
KLH063a_1876,9,9,9,9,0
KLH063a_1877,10,10,10,10,0
KLH063a_1878,5,5,5,5,0
KLH063a_1879,14,14,14,14,0
KLH063a_1880,17,17,17,17,0
KLH063a_1881,1,1,1,1,0
KLH063a_1882,12,12,12,12,0
KLH063a_1883,3,3,3,3,0
KLH063a_1884,8,8,8,8,0
KLH063a_1885,13,13,13,13,0
KLH063a_1886,11,11,11,11,0
KLH063a_1887,6,6,6,6,0
KLH063a_1888,6,6,6,6,0
KLH063a_1889,7,7,7,7,0
KLH063a_1890,20,20,20,20,0
KLH063a_1891,11,11,11,11,0
KLH063a_1892,12,12,12,12,0
KLH063a_1893,9,9,9,9,0
KLH063a_1894,10,10,10,10,0
KLH063a_1895,20,20,20,20,0
KLH063a_1896,15,15,15,15,0
KLH063a_1897,18,18,18,18,0
KLH063a_1898,7,7,7,7,0
KLH063a_1899,8,8,8,8,0
KLH063a_1900,7,7,7,7,0
KLH063a_1901,6,6,6,6,0
KLH063a_1902,20,20,20,20,0
KLH063a_1903,5,5,5,5,0
KLH063a_1904,1,1,1,1,0
KLH063a_1905,10,10,10,10,0
KLH063a_1906,16,16,16,16,0
KLH063a_1907,9,9,9,9,0
KLH063a_1908,13,13,13,13,0
KLH063a_1909,11,11,11,11,0
KLH063a_1910,15,15,15,15,0
KLH063a_1911,20,20,20,20,0
KLH063a_1912,20,20,20,20,0
KLH063a_1913,12,12,12,12,0
KLH063a_1914,13,13,13,13,0
KLH063a_1915,20,20,20,20,0
KLH063a_1916,1,1,1,1,0
KLH063a_1917,18,18,18,18,0
KLH063a_1918,10,10,10,10,0
KLH063a_1919,13,13,13,13,0
KLH063a_1920,15,15,15,15,0
KLH063a_1921,5,5,5,5,0
KLH063a_1922,7,7,7,7,0
KLH063a_1923,14,14,14,14,0
KLH063a_1924,16,16,16,16,0
KLH063a_1925,9,9,9,9,0
KLH063a_1926,17,17,17,17,0
KLH063a_1927,10,10,10,10,0
KLH063a_1928,1,1,1,1,0
KLH063a_1929,8,8,8,8,0
KLH063a_1930,19,19,19,19,0
KLH063a_1931,12,12,12,12,0
KLH063a_1932,11,11,11,11,0
KLH063a_1933,7,7,7,7,0
KLH063a_1934,10,10,10,10,0
KLH063a_1935,20,20,20,20,0
KLH063a_1936,1,1,1,1,0
KLH063a_1937,16,16,16,16,0
KLH063a_1938,1,1,1,1,0
KLH063a_1939,1,1,1,1,0
KLH063a_1940,20,20,20,20,0
KLH063a_1941,9,9,9,9,0
KLH063a_1942,9,9,9,9,0
KLH063a_1943,16,16,16,16,0
KLH063a_1944,12,12,12,12,0
KLH063a_1945,19,19,19,19,0
KLH063a_1946,10,10,10,10,0
KLH063a_1947,12,12,12,12,0
KLH063a_1948,5,5,5,5,0
KLH063a_1949,19,19,19,19,0
KLH063a_1950,20,20,20,20,0
KLH063a_1951,1,1,1,1,0
KLH063a_1952,5,5,5,5,0
KLH063a_1953,11,11,11,11,0
KLH063a_1954,20,20,20,20,0
KLH063a_1955,14,14,14,14,0
KLH063a_1956,8,8,8,8,0
KLH063a_1957,18,18,18,18,0
KLH063a_1958,11,11,11,11,0
KLH063a_1959,8,8,8,8,0
KLH063a_1960,6,6,6,6,0
KLH063a_1961,16,16,16,16,0
KLH063a_1962,14,14,14,14,0
KLH063a_1963,6,6,6,6,0
KLH063a_1964,10,10,10,10,0
KLH063a_1965,3,3,3,3,0
KLH063a_1966,5,5,5,5,0
KLH063a_1967,3,3,3,3,0
KLH063a_1968,14,14,14,14,0
KLH063a_1969,2,2,2,2,0
KLH063a_1970,18,18,18,18,0
KLH063a_1971,12,12,12,12,0
KLH063a_1972,20,20,20,20,0
KLH063a_1973,20,20,20,20,0
KLH063a_1974,7,7,7,7,0
KLH063a_1975,5,5,5,5,0
KLH063a_1976,14,14,14,14,0
KLH063a_1977,4,4,4,4,0
KLH063a_1978,20,20,20,20,0
KLH063a_1979,10,10,10,10,0
KLH063a_1980,14,14,14,14,0
KLH063a_1981,4,4,4,4,0
KLH063a_1982,13,13,13,13,0
KLH063a_1983,20,20,20,20,0
KLH063a_1984,1,1,1,1,0
KLH063a_1985,20,20,20,20,0
KLH063a_1986,13,13,13,13,0
KLH063a_1987,10,10,10,10,0
KLH063a_1988,9,9,9,9,0
KLH063a_1989,16,16,16,16,0
KLH063a_1990,12,12,12,12,0
KLH063a_1991,8,8,8,8,0
KLH063a_1992,20,20,20,20,0
KLH063a_1993,11,11,11,11,0
KLH063a_1994,2,2,2,2,0
KLH063a_1995,10,10,10,10,0
KLH063a_1996,6,6,6,6,0
KLH063a_1997,4,4,4,4,0
KLH063a_1998,18,18,18,18,0
KLH063a_1999,9,9,9,9,0
KLH063a_2000,18,18,18,18,0
KLH063a_2001,10,10,10,10,0
KLH063a_2002,2,2,2,2,0
KLH063a_2003,1,1,1,1,0
KLH063a_2004,20,20,20,20,0
KLH063a_2005,6,6,6,6,0
KLH063a_2006,7,7,7,7,0
KLH063a_2007,11,11,11,11,0
KLH063a_2008,7,7,7,7,0
KLH063a_2009,13,13,13,13,0
KLH063a_2010,6,6,6,6,0
KLH063a_2011,14,14,14,14,0
KLH063a_2012,12,12,12,12,0
KLH063a_2013,10,10,10,10,0
KLH063a_2014,14,14,14,14,0
KLH063a_2015,14,14,14,14,0
KLH063a_2016,2,2,2,2,0
KLH063a_2017,14,14,14,14,0
KLH063a_2018,5,5,5,5,0
KLH063a_2019,11,11,11,11,0
KLH063a_2020,10,10,10,10,0
KLH063a_2021,14,14,14,14,0
KLH063a_2022,6,6,6,6,0
KLH063a_2023,6,6,6,6,0
KLH063a_2024,3,3,3,3,0
KLH063a_2025,17,17,17,17,0
KLH063a_2026,8,8,8,8,0
KLH063a_2027,11,11,11,11,0
KLH063a_2028,11,11,11,11,0
KLH063a_2029,7,7,7,7,0
KLH063a_2030,8,8,8,8,0
KLH063a_2031,1,1,1,1,0
KLH063a_2032,11,11,11,11,0
KLH063a_2033,20,20,20,20,0
KLH063a_2034,10,10,10,10,0
KLH063a_2035,8,8,8,8,0
KLH063a_2036,10,10,10,10,0
KLH063a_2037,7,7,7,7,0
KLH063a_2038,20,20,20,20,0
KLH063a_2039,20,20,20,20,0
KLH063a_2040,13,13,13,13,0
KLH063a_2041,20,20,20,20,0
KLH063a_2042,13,13,13,13,0
KLH063a_2043,11,11,11,11,0
KLH063a_2044,14,14,14,14,0
KLH063a_2045,7,7,7,7,0
KLH063a_2046,16,16,16,16,0
KLH063a_2047,13,13,13,13,0
KLH063a_2048,14,14,14,14,0
KLH063a_2049,9,9,9,9,0
KLH063a_2050,5,5,5,5,0
KLH063a_2051,20,20,20,20,0
KLH063a_2052,20,20,20,20,0
KLH063a_2053,6,6,6,6,0
KLH063a_2054,9,9,9,9,0
KLH063a_2055,15,15,15,15,0
KLH063a_2056,16,16,16,16,0
KLH063a_2057,18,18,18,18,0
KLH063a_2058,5,5,5,5,0
KLH063a_2059,11,11,11,11,0
KLH063a_2060,19,19,19,19,0
KLH063a_2061,19,19,19,19,0
KLH063a_2062,11,11,11,11,0
KLH063a_2063,13,13,13,13,0
KLH063a_2064,8,8,8,8,0
KLH063a_2065,7,7,7,7,0
KLH063a_2066,19,19,19,19,0
KLH063a_2067,11,11,11,11,0
KLH063a_2068,15,15,15,15,0
KLH063a_2069,20,20,20,20,0
KLH063a_2070,15,15,15,15,0
KLH063a_2071,8,8,8,8,0
KLH063a_2072,12,12,12,12,0
KLH063a_2073,17,17,17,17,0
KLH063a_2074,7,7,7,7,0
KLH063a_2075,8,8,8,8,0
KLH063a_2076,8,8,8,8,0
KLH063a_2077,17,17,17,17,0
KLH063a_2078,15,15,15,15,0
KLH063a_2079,9,9,9,9,0
KLH063a_2080,12,12,12,12,0
KLH063a_2081,20,20,20,20,0
KLH063a_2082,4,4,4,4,0
KLH063a_2083,15,15,15,15,0
KLH063a_2084,13,13,13,13,0
KLH063a_2085,7,7,7,7,0
KLH063a_2086,10,10,10,10,0
KLH063a_2087,8,8,8,8,0
KLH063a_2088,14,14,14,14,0
KLH063a_2089,4,4,4,4,0
KLH063a_2090,20,20,20,20,0
KLH063a_2091,11,11,11,11,0
KLH063a_2092,20,20,20,20,0
KLH063a_2093,1,1,1,1,0
KLH063a_2094,9,9,9,9,0
KLH063a_2095,8,8,8,8,0
KLH063a_2096,13,13,13,13,0
KLH063a_2097,12,12,12,12,0
KLH063a_2098,11,11,11,11,0
KLH063a_2099,17,17,17,17,0
KLH063a_2100,19,19,19,19,0
KLH063a_2101,8,8,8,8,0
KLH063a_2102,17,17,17,17,0
KLH063a_2103,17,17,17,17,0
KLH063a_2104,7,7,7,7,0
KLH063a_2105,16,16,16,16,0
KLH063a_2106,10,10,10,10,0
KLH063a_2107,18,18,18,18,0
KLH063a_2108,16,16,16,16,0
KLH063a_2109,11,11,11,11,0
KLH063a_2110,6,6,6,6,0
KLH063a_2111,5,5,5,5,0
KLH063a_2112,3,3,3,3,0
KLH063a_2113,11,11,11,11,0
KLH063a_2114,6,6,6,6,0
KLH063a_2115,10,10,10,10,0
KLH063a_2116,6,6,6,6,0
KLH063a_2117,15,15,15,15,0
KLH063a_2118,11,11,11,11,0
KLH063a_2119,17,17,17,17,0
KLH063a_2120,19,19,19,19,0
KLH063a_2121,16,16,16,16,0
KLH063a_2122,13,13,13,13,0
KLH063a_2123,13,13,13,13,0
KLH063a_2124,11,11,11,11,0
KLH063a_2125,20,20,20,20,0
KLH063a_2126,16,16,16,16,0
KLH063a_2127,20,20,20,20,0
KLH063a_2128,20,20,20,20,0
KLH063a_2129,12,12,12,12,0
KLH063a_2130,19,19,19,19,0
KLH063a_2131,5,5,5,5,0
KLH063a_2132,11,11,11,11,0
KLH063a_2133,18,18,18,18,0
KLH063a_2134,12,12,12,12,0
KLH063a_2135,15,15,15,15,0
KLH063a_2136,16,16,16,16,0
KLH063a_2137,13,13,13,13,0
KLH063a_2138,19,19,19,19,0
KLH063a_2139,11,11,11,11,0
KLH063a_2140,11,11,11,11,0
KLH063a_2141,1,1,1,1,0
KLH063a_2142,20,20,20,20,0
KLH063a_2143,20,20,20,20,0
KLH063a_2144,13,13,13,13,0
KLH063a_2145,13,13,13,13,0
KLH063a_2146,17,17,17,17,0
KLH063a_2147,17,17,17,17,0
KLH063a_2148,18,18,18,18,0
KLH063a_2149,16,16,16,16,0
KLH063a_2150,6,6,6,6,0
KLH063a_2151,13,13,13,13,0
KLH063a_2152,19,19,19,19,0
KLH063a_2153,16,16,16,16,0
KLH063a_2154,8,8,8,8,0
KLH063a_2155,15,15,15,15,0
KLH063a_2156,14,14,14,14,0
KLH063a_2157,1,1,1,1,0
KLH063a_2158,14,14,14,14,0
KLH063a_2159,13,13,13,13,0
KLH063a_2160,18,18,18,18,0
KLH063a_2161,17,17,17,17,0
KLH063a_2162,16,16,16,16,0
KLH063a_2163,13,13,13,13,0
KLH063a_2164,19,19,19,19,0
KLH063a_2165,13,13,13,13,0
KLH063a_2166,18,18,18,18,0
KLH063a_2167,5,5,5,5,0
KLH063a_2168,1,1,1,1,0
KLH063a_2169,4,4,4,4,0
KLH063a_2170,15,15,15,15,0
KLH063a_2171,8,8,8,8,0
KLH063a_2172,9,9,9,9,0
KLH063a_2173,14,14,14,14,0
KLH063a_2174,1,1,1,1,0
KLH063a_2175,18,18,18,18,0
KLH063a_2176,9,9,9,9,0
KLH063a_2177,13,13,13,13,0
KLH063a_2178,9,9,9,9,0
KLH063a_2179,11,11,11,11,0
KLH063a_2180,6,6,6,6,0
KLH063a_2181,10,10,10,10,0
KLH063a_2182,18,18,18,18,0
KLH063a_2183,14,14,14,14,0
KLH063a_2184,14,14,14,14,0
KLH063a_2185,3,3,3,3,0
KLH063a_2186,1,1,1,1,0
KLH063a_2187,20,20,20,20,0
KLH063a_2188,9,9,9,9,0
KLH063a_2189,10,10,10,10,0
KLH063a_2190,12,12,12,12,0
KLH063a_2191,11,11,11,11,0
KLH063a_2192,1,1,1,1,0
KLH063a_2193,18,18,18,18,0
KLH063a_2194,17,17,17,17,0
KLH063a_2195,14,14,14,14,0
KLH063a_2196,20,20,20,20,0
KLH063a_2197,11,11,11,11,0
KLH063a_2198,16,16,16,16,0
KLH063a_2199,17,17,17,17,0
KLH063a_2200,15,15,15,15,0
KLH063a_2201,10,10,10,10,0
KLH063a_2202,11,11,11,11,0
KLH063a_2203,11,11,11,11,0
KLH063a_2204,15,15,15,15,0
KLH063a_2205,10,10,10,10,0
KLH063a_2206,9,9,9,9,0
KLH063a_2207,19,19,19,19,0
KLH063a_2208,14,14,14,14,0
KLH063a_2209,15,15,15,15,0
KLH063a_2210,5,5,5,5,0
KLH063a_2211,20,20,20,20,0
KLH063a_2212,20,20,20,20,0
KLH063a_2213,15,15,15,15,0
KLH063a_2214,7,7,7,7,0
KLH063a_2215,15,15,15,15,0
KLH063a_2216,18,18,18,18,0
KLH063a_2217,2,2,2,2,0
KLH063a_2218,13,13,13,13,0
KLH063a_2219,10,10,10,10,0
KLH063a_2220,10,10,10,10,0
KLH063a_2221,1,1,1,1,0
KLH063a_2222,18,18,18,18,0
KLH063a_2223,9,9,9,9,0
KLH063a_2224,8,8,8,8,0
KLH063a_2225,10,10,10,10,0
KLH063a_2226,1,1,1,1,0
KLH063a_2227,13,13,13,13,0
KLH063a_2228,11,11,11,11,0
KLH063a_2229,13,13,13,13,0
KLH063a_2230,15,15,15,15,0
KLH063a_2231,10,10,10,10,0
KLH063a_2232,1,1,1,1,0
KLH063a_2233,14,14,14,14,0
KLH063a_2234,19,19,19,19,0
KLH063a_2235,5,5,5,5,0
KLH063a_2236,18,18,18,18,0
KLH063a_2237,2,2,2,2,0
KLH063a_2238,9,9,9,9,0
KLH063a_2239,8,8,8,8,0
KLH063a_2240,1,1,1,1,0
KLH063a_2241,4,4,4,4,0
KLH063a_2242,15,15,15,15,0
KLH063a_2243,16,16,16,16,0
KLH063a_2244,11,11,11,11,0
KLH063a_2245,20,20,20,20,0
KLH063a_2246,11,11,11,11,0
KLH063a_2247,14,14,14,14,0
KLH063a_2248,2,2,2,2,0
KLH063a_2249,15,15,15,15,0
KLH063a_2250,12,12,12,12,0
KLH063a_2251,9,9,9,9,0
KLH063a_2252,9,9,9,9,0
KLH063a_2253,11,11,11,11,0
KLH063a_2254,8,8,8,8,0
KLH063a_2255,7,7,7,7,0
KLH063a_2256,12,12,12,12,0
KLH063a_2257,4,4,4,4,0
KLH063a_2258,6,6,6,6,0
KLH063a_2259,15,15,15,15,0
KLH063a_2260,14,14,14,14,0
KLH063a_2261,15,15,15,15,0
KLH063a_2262,1,1,1,1,0
KLH063a_2263,12,12,12,12,0
KLH063a_2264,7,7,7,7,0
KLH063a_2265,7,7,7,7,0
KLH063a_2266,19,19,19,19,0
KLH063a_2267,14,14,14,14,0
KLH063a_2268,8,8,8,8,0
KLH063a_2269,7,7,7,7,0
KLH063a_2270,5,5,5,5,0
KLH063a_2271,4,4,4,4,0
KLH063a_2272,8,8,8,8,0
KLH063a_2273,15,15,15,15,0
KLH063a_2274,8,8,8,8,0
KLH063a_2275,5,5,5,5,0
KLH063a_2276,17,17,17,17,0
KLH063a_2277,11,11,11,11,0
KLH063a_2278,6,6,6,6,0
KLH063a_2279,4,4,4,4,0
KLH063a_2280,14,14,14,14,0
KLH063a_2281,15,15,15,15,0
KLH063a_2282,11,11,11,11,0
KLH063a_2283,11,11,11,11,0
KLH063a_2284,15,15,15,15,0
KLH063a_2285,11,11,11,11,0
KLH063a_2286,13,13,13,13,0
KLH063a_2287,16,16,16,16,0
KLH063a_2288,17,17,17,17,0
KLH063a_2289,18,18,18,18,0
KLH063a_2290,6,6,6,6,0
KLH063a_2291,17,17,17,17,0
KLH063a_2292,1,1,1,1,0
KLH063a_2293,5,5,5,5,0
KLH063a_2294,11,11,11,11,0
KLH063a_2295,3,3,3,3,0
KLH063a_2296,16,16,16,16,0
KLH063a_2297,15,15,15,15,0
KLH063a_2298,17,17,17,17,0
KLH063a_2299,8,8,8,8,0
KLH063a_2300,9,9,9,9,0
KLH063a_2301,4,4,4,4,0
KLH063a_2302,11,11,11,11,0
KLH063a_2303,6,6,6,6,0
KLH063a_2304,9,9,9,9,0
KLH063a_2305,10,10,10,10,0
KLH063a_2306,8,8,8,8,0
KLH063a_2307,1,1,1,1,0
KLH063a_2308,15,15,15,15,0
KLH063a_2309,18,18,18,18,0
KLH063a_2310,1,1,1,1,0
KLH063a_2311,4,4,4,4,0
KLH063a_2312,15,15,15,15,0
KLH063a_2313,17,17,17,17,0
KLH063a_2314,5,5,5,5,0
KLH063a_2315,18,18,18,18,0
KLH063a_2316,11,11,11,11,0
KLH063a_2317,20,20,20,20,0
KLH063a_2318,9,9,9,9,0
KLH063a_2319,19,19,19,19,0
KLH063a_2320,9,9,9,9,0
KLH063a_2321,15,15,15,15,0
KLH063a_2322,12,12,12,12,0
KLH063a_2323,5,5,5,5,0
KLH063a_2324,7,7,7,7,0
KLH063a_2325,15,15,15,15,0
KLH063a_2326,11,11,11,11,0
KLH063a_2327,20,20,20,20,0
KLH063a_2328,4,4,4,4,0
KLH063a_2329,10,10,10,10,0
KLH063a_2330,16,16,16,16,0
KLH063a_2331,4,4,4,4,0
KLH063a_2332,20,20,20,20,0
KLH063a_2333,13,13,13,13,0
KLH063a_2334,1,1,1,1,0
KLH063a_2335,9,9,9,9,0
KLH063a_2336,11,11,11,11,0
KLH063a_2337,11,11,11,11,0
KLH063a_2338,8,8,8,8,0
KLH063a_2339,1,1,1,1,0
KLH063a_2340,1,1,1,1,0
KLH063a_2341,14,14,14,14,0
KLH063a_2342,16,16,16,16,0
KLH063a_2343,12,12,12,12,0
KLH063a_2344,2,2,2,2,0
KLH063a_2345,1,1,1,1,0
KLH063a_2346,20,20,20,20,0
KLH063a_2347,10,10,10,10,0
KLH063a_2348,6,6,6,6,0
KLH063a_2349,1,1,1,1,0
KLH063a_2350,11,11,11,11,0
KLH063a_2351,13,13,13,13,0
KLH063a_2352,9,9,9,9,0
KLH063a_2353,15,15,15,15,0
KLH063a_2354,17,17,17,17,0
KLH063a_2355,12,12,12,12,0
KLH063a_2356,10,10,10,10,0
KLH063a_2357,19,19,19,19,0
KLH063a_2358,9,9,9,9,0
KLH063a_2359,11,11,11,11,0
KLH063a_2360,9,9,9,9,0
KLH063a_2361,8,8,8,8,0
KLH063a_2362,7,7,7,7,0
KLH063a_2363,11,11,11,11,0
KLH063a_2364,14,14,14,14,0
KLH063a_2365,10,10,10,10,0
KLH063a_2366,10,10,10,10,0
KLH063a_2367,13,13,13,13,0
KLH063a_2368,1,1,1,1,0
KLH063a_2369,13,13,13,13,0
KLH063a_2370,13,13,13,13,0
KLH063a_2371,13,13,13,13,0
KLH063a_2372,1,1,1,1,0
KLH063a_2373,7,7,7,7,0
KLH063a_2374,3,3,3,3,0
KLH063a_2375,5,5,5,5,0
KLH063a_2376,15,15,15,15,0
KLH063a_2377,3,3,3,3,0
KLH063a_2378,5,5,5,5,0
KLH063a_2379,12,12,12,12,0
KLH063a_2380,3,3,3,3,0
KLH063a_2381,5,5,5,5,0
KLH063a_2382,15,15,15,15,0
KLH063a_2383,8,8,8,8,0
KLH063a_2384,6,6,6,6,0
KLH063a_2385,6,6,6,6,0
KLH063a_2386,12,12,12,12,0
KLH063a_2387,8,8,8,8,0
KLH063a_2388,20,20,20,20,0
KLH063a_2389,8,8,8,8,0
KLH063a_2390,16,16,16,16,0
KLH063a_2391,3,3,3,3,0
KLH063a_2392,15,15,15,15,0
KLH063a_2393,13,13,13,13,0
KLH063a_2394,6,6,6,6,0
KLH063a_2395,5,5,5,5,0
KLH063a_2396,15,15,15,15,0
KLH063a_2397,13,13,13,13,0
KLH063a_2398,17,17,17,17,0
KLH063a_2399,9,9,9,9,0
KLH063a_2400,14,14,14,14,0
KLH063a_2401,18,18,18,18,0
KLH063a_2402,4,4,4,4,0
KLH063a_2403,12,12,12,12,0
KLH063a_2404,14,14,14,14,0
KLH063a_2405,6,6,6,6,0
KLH063a_2406,1,1,1,1,0
KLH063a_2407,3,3,3,3,0
KLH063a_2408,11,11,11,11,0
KLH063a_2409,19,19,19,19,0
KLH063a_2410,12,12,12,12,0
KLH063a_2411,14,14,14,14,0
KLH063a_2412,19,19,19,19,0
KLH063a_2413,11,11,11,11,0
KLH063a_2414,15,15,15,15,0
KLH063a_2415,16,16,16,16,0
KLH063a_2416,20,20,20,20,0
KLH063a_2417,16,16,16,16,0
KLH063a_2418,8,8,8,8,0
KLH063a_2419,4,4,4,4,0
KLH063a_2420,4,4,4,4,0
KLH063a_2421,7,7,7,7,0
KLH063a_2422,15,15,15,15,0
KLH063a_2423,13,13,13,13,0
KLH063a_2424,8,8,8,8,0
KLH063a_2425,15,15,15,15,0
KLH063a_2426,11,11,11,11,0
KLH063a_2427,16,16,16,16,0
KLH063a_2428,1,1,1,1,0
KLH063a_2429,17,17,17,17,0
KLH063a_2430,13,13,13,13,0
KLH063a_2431,9,9,9,9,0
KLH063a_2432,3,3,3,3,0
KLH063a_2433,16,16,16,16,0
KLH063a_2434,19,19,19,19,0
KLH063a_2435,18,18,18,18,0
KLH063a_2436,5,5,5,5,0
KLH063a_2437,18,18,18,18,0
KLH063a_2438,12,12,12,12,0
KLH063a_2439,13,13,13,13,0
KLH063a_2440,13,13,13,13,0
KLH063a_2441,4,4,4,4,0
KLH063a_2442,15,15,15,15,0
KLH063a_2443,12,12,12,12,0
KLH063a_2444,10,10,10,10,0
KLH063a_2445,10,10,10,10,0
KLH063a_2446,3,3,3,3,0
KLH063a_2447,7,7,7,7,0
KLH063a_2448,15,15,15,15,0
KLH063a_2449,11,11,11,11,0
KLH063a_2450,15,15,15,15,0
KLH063a_2451,19,19,19,19,0
KLH063a_2452,10,10,10,10,0
KLH063a_2453,19,19,19,19,0
KLH063a_2454,13,13,13,13,0
KLH063a_2455,20,20,20,20,0
KLH063a_2456,15,15,15,15,0
KLH063a_2457,7,7,7,7,0
KLH063a_2458,11,11,11,11,0
KLH063a_2459,13,13,13,13,0
KLH063a_2460,10,10,10,10,0
KLH063a_2461,16,16,16,16,0
KLH063a_2462,14,14,14,14,0
KLH063a_2463,14,14,14,14,0
KLH063a_2464,16,16,16,16,0
KLH063a_2465,20,20,20,20,0
KLH063a_2466,9,9,9,9,0
KLH063a_2467,19,19,19,19,0
KLH063a_2468,14,14,14,14,0
KLH063a_2469,12,12,12,12,0
KLH063a_2470,20,20,20,20,0
KLH063a_2471,1,1,1,1,0
KLH063a_2472,20,20,20,20,0
KLH063a_2473,17,17,17,17,0
KLH063a_2474,15,15,15,15,0
KLH063a_2475,10,10,10,10,0
KLH063a_2476,6,6,6,6,0
KLH063a_2477,20,20,20,20,0
KLH063a_2478,16,16,16,16,0
KLH063a_2479,16,16,16,16,0
KLH063a_2480,20,20,20,20,0
KLH063a_2481,19,19,19,19,0
KLH063a_2482,20,20,20,20,0
KLH063a_2483,15,15,15,15,0
KLH063a_2484,12,12,12,12,0
KLH063a_2485,1,1,1,1,0
KLH063a_2486,9,9,9,9,0
KLH063a_2487,5,5,5,5,0
KLH063a_2488,5,5,5,5,0
KLH063a_2489,17,17,17,17,0
KLH063a_2490,13,13,13,13,0
KLH063a_2491,11,11,11,11,0
KLH063a_2492,15,15,15,15,0
